paikka_id;Tunnus;Nimi;Suurekoodi;Suure;Vesistonumero;Tila;EnsimmainenHavainto;ViimeisinHavainto;Maakunta
3208;3300300;Kauklainen;W;Vedenkorkeus;33.002;Satunnainen;01.04.2000;08.11.2023;Satakunta
3604;3502545;Myllyjoki-Katumajärvi;W;Vedenkorkeus;35.236;Satunnainen;07.03.2015;08.08.2019;Kanta-Häme
3429;3503112;Kotkajärvi;W;Vedenkorkeus;35.285;Satunnainen;01.04.1954;18.10.2010;Kanta-Häme
3493;3501450;Konaanjärvi;W;Vedenkorkeus;35.773;Satunnainen;07.03.1945;07.12.2024;Kanta-Häme
3122;3501340;Jylisjärvi;W;Vedenkorkeus;35.775;Satunnainen;21.02.1996;28.12.2008;Kanta-Häme
3129;3501210;Porraskoski, pato;W;Vedenkorkeus;35.783;Satunnainen;01.04.1951;22.08.2009;Kanta-Häme
3133;3501230;Karvalammi;W;Vedenkorkeus;35.787;Satunnainen;30.10.2001;25.07.2007;Kanta-Häme
3134;3501240;Syrjänalunen;W;Vedenkorkeus;35.787;Satunnainen;30.10.2001;03.09.2007;Kanta-Häme
3326;3501212;Oksjärvi;W;Vedenkorkeus;35.788;Satunnainen;01.04.2006;07.09.2008;Kanta-Häme
3121;3501330;Suolijärvi;W;Vedenkorkeus;35.791;Satunnainen;21.02.1962;18.10.2017;Kanta-Häme
3440;3501370;Pannujärvi;W;Vedenkorkeus;35.793;Satunnainen;10.01.2013;25.11.2017;Kanta-Häme
3488;3501950;Hausjärven Valkjärvi;W;Vedenkorkeus;35.823;Satunnainen;;;Kanta-Häme
3489;3501960;Kivenpuulammi;W;Vedenkorkeus;35.823;Satunnainen;;;Kanta-Häme
3665;3501970;Vääräkoski/ Mallasjoki;W;Vedenkorkeus;35.825;Satunnainen;18.02.2015;09.04.2016;Kanta-Häme
3775;3501870;Sahakoski ylä;W;Vedenkorkeus;35.833;Satunnainen;11.04.2019;19.10.2020;Päijät-Häme
3487;3502100;Lastujärvi;W;Vedenkorkeus;35.84;Satunnainen;;;Kanta-Häme
3110;3502321;Renkajoki;W;Vedenkorkeus;35.884;Satunnainen;15.07.2001;31.08.2009;Kanta-Häme
3518;3502323;Kuittilankoski ylä;W;Vedenkorkeus;35.884;Satunnainen;;;Kanta-Häme
3428;3502322;Renkajärvi;W;Vedenkorkeus;35.885;Satunnainen;05.09.2008;12.08.2024;Kanta-Häme
3101;3502330;Lairo;W;Vedenkorkeus;35.886;Satunnainen;05.04.1969;16.09.2014;Kanta-Häme
3109;3502311;Kyynäröinen;W;Vedenkorkeus;35.886;Satunnainen;01.01.1991;12.09.2017;Kanta-Häme
3482;3509117;Määrlammi;W;Vedenkorkeus;35.931;Satunnainen;30.06.2010;01.11.2014;Kanta-Häme
3517;3509118;Mustialanlammi;W;Vedenkorkeus;35.935;Satunnainen;20.09.2012;13.01.2022;Kanta-Häme
3780;3509109;Pitkäjärvi;W;Vedenkorkeus;35.936;Satunnainen;04.06.2019;09.09.2021;Kanta-Häme
3483;3509116;Särkijärvi;W;Vedenkorkeus;35.973;Satunnainen;02.07.2010;15.09.2016;Kanta-Häme
3437;3509141;Liesjärvi-Kyynärä;W;Vedenkorkeus;35.982;Satunnainen;05.01.2009;10.03.2018;Kanta-Häme
3888;3509129;Pitkäjärvi;W;Vedenkorkeus;35.984;Satunnainen;22.12.2019;12.12.2020;Kanta-Häme
3913;3509128;Ilmetynjoki;W;Vedenkorkeus;35.984;Satunnainen;17.07.2018;17.10.2024;Kanta-Häme
2663;3600520;Inhottujärvi, Riuttan pato, ylä;W;Vedenkorkeus;36.021;Satunnainen;01.01.1964;30.12.2016;Satakunta
3206;3600320;Venesjärvi;W;Vedenkorkeus;36.023;Satunnainen;01.04.1998;29.07.2000;Satakunta
2682;4200700;Kyrönjoki, Napue;W;Vedenkorkeus;42.021;Satunnainen;05.10.1987;22.12.2025;Etelä-Pohjanmaa
3954;4402000;Allasjoki, Välilammen pumppaamo;W;Vedenkorkeus;44.098;Satunnainen;27.01.2023;22.12.2025;Etelä-Pohjanmaa
3553;5700310;Mankila;W;Vedenkorkeus;57.021;Satunnainen;17.02.2014;20.04.2016;Pohjois-Pohjanmaa
3213;5700163;Vähä-lamujärvi pato;W;Vedenkorkeus;57.063;Satunnainen;27.03.1918;22.12.2025;Pohjois-Pohjanmaa
3090;8102700;Lippajärvi;W;Vedenkorkeus;81.055;Satunnainen;06.01.1983;21.07.2008;Uusimaa
3083;8102810;Dämman;W;Vedenkorkeus;81.057;Satunnainen;01.01.1973;22.12.2025;Uusimaa
2970;8103600;Humaljärvi, säännöstelypato;W;Vedenkorkeus;81.061;Satunnainen;01.02.1979;31.01.2015;Uusimaa
3089;8103400;Meikojärvi;W;Vedenkorkeus;81.061;Satunnainen;18.02.1970;28.06.2010;Uusimaa
3193;8103120;Kvarnbynjoki, Överbyn pato;W;Vedenkorkeus;81.061;Satunnainen;15.01.1979;06.05.2002;Uusimaa
3085;8103210;Marsjön;W;Vedenkorkeus;81.068;Satunnainen;01.05.1969;16.07.2012;Uusimaa
3087;8103220;Bruksträsket;W;Vedenkorkeus;81.070;Satunnainen;30.01.1994;30.07.2012;Uusimaa
3088;8101900;Lappomträsket;W;Vedenkorkeus;81V026;Satunnainen;01.01.1967;30.09.2008;Uusimaa
3191;8103100;Valkolampi;W;Vedenkorkeus;81V062;Satunnainen;01.01.1978;31.12.2006;Uusimaa
3192;8103110;Niittylampi;W;Vedenkorkeus;81V062;Satunnainen;01.01.1978;02.10.2006;Uusimaa
3196;8200100;Degersjö, Älsviken;W;Vedenkorkeus;82.002;Satunnainen;24.11.1980;30.04.2012;Uusimaa
3197;8200110;Seljänalanen, Antskog sluss;W;Vedenkorkeus;82.002;Satunnainen;01.01.1977;28.04.2012;Uusimaa
3001;8200200;Kvarnträsket;W;Vedenkorkeus;82.006;Satunnainen;16.03.1995;05.10.2007;Uusimaa
2649;8200700;Hintsan-Lähteenmäen allas;W;Vedenkorkeus;82.047;Satunnainen;01.01.1999;31.05.2007;Varsinais-Suomi
2650;8200800;Ruskojoki, Merttilän allas;W;Vedenkorkeus;82.047;Satunnainen;01.01.1999;31.05.2007;Varsinais-Suomi
2651;8200900;Hintsan allas;W;Vedenkorkeus;82.047;Satunnainen;01.01.1999;31.05.2007;Varsinais-Suomi
3258;8201300;Gennarbyviken, Merenpuoli;W;Vedenkorkeus;92.111;Satunnainen;01.01.1976;31.10.2002;Uusimaa
3263;8201310;Gennarbyviken, Lahdenpuoli;W;Vedenkorkeus;92.111;Satunnainen;01.01.1976;31.10.2002;Uusimaa
