paikka_id;Tunnus;Nimi;Suurekoodi;Suure;Vesistonumero;Tila;EnsimmainenHavainto;ViimeisinHavainto;Maakunta;N2000;N60;NN;N43;LN;KoordErTmIta;KoordErTmPohj
1969;1403410;Kiesimä;W;Vedenkorkeus;14.761;Lopetettu;1.1.1918;31.12.1932;Pohjois-Savo;10032;;9977;;;475681;6961541
1970;1403420;Kiesimä, ylä;W;Vedenkorkeus;14.711;Lopetettu;8.6.1927;30.4.1994;Pohjois-Savo;9827;9796;9772;;;475082;6959996
1972;1403500;Pieksäjärvi;W;Vedenkorkeus;14.793;Lopetettu;1.1.1910;31.12.1953;Etelä-Savo;11945;;11898;;;510225;6913652
1973;1403510;Pieksäjärvi;W;Vedenkorkeus;14.796;Lopetettu;21.1.1957;31.12.1964;Etelä-Savo;11832;11804;11785;;;506456;6916199
1975;1403700;Konnevesi, Kivisalmi;W;Vedenkorkeus;14.711;Lopetettu;1.7.1909;31.12.1941;Pohjois-Savo;9503;;9449;;;478035;6948586
1976;1403800;Konnevesi, pohj.;W;Vedenkorkeus;14.711;Lopetettu;1.1.1910;7.2.1932;Pohjois-Savo;9499;;9443;;;468023;6964628
1977;1403810;Konnevesi, Neituri, ala;W;Vedenkorkeus;14.711;Lopetettu;1.1.1928;30.4.1994;Keski-Suomi;9267;9236;9211;;;470431;6958952
1978;1403820;Konnevesi, Kiesimä, ala;W;Vedenkorkeus;14.711;Lopetettu;1.1.1928;30.4.1994;Pohjois-Savo;9266;9235;9211;;;475122;6959970
1980;1404000;Vanginvesi;W;Vedenkorkeus;14.361;Lopetettu;20.6.1909;10.5.2023;Keski-Suomi;8980;8949;8925;;;461081;6937471
1981;1404010;Vanginvesi, Korhola;W;Vedenkorkeus;14.352;Lopetettu;1.1.1941;31.12.1959;Keski-Suomi;8697;;8642;;;460707;6934251
1983;1404110;Kynsivesi, Simuna;W;Vedenkorkeus;14.352;Lopetettu;20.6.1940;31.8.1978;Keski-Suomi;8597;8568;8545;;;457677;6916541
1986;1404211;Kuuhankavesi, länsi;W;Vedenkorkeus;14.371;Lopetettu;1.7.1974;31.12.1995;Keski-Suomi;30;0;;;;467077;6916721
1988;1404250;Venekosken voimalaitos, ylä;W;Vedenkorkeus;14.352;Lopetettu;1.1.1971;31.12.1995;Keski-Suomi;30;0;;;;467056;6916788
1989;1404260;Venekosken voimalaitos, ala;W;Vedenkorkeus;14.352;Lopetettu;1.1.1972;31.12.1995;Keski-Suomi;30;0;;;;467056;6916788
1990;1404300;Kuusvesi, Mannunlahti;W;Vedenkorkeus;14.351;Lopetettu;1.1.1910;31.12.1949;Keski-Suomi;8495;;8440;;;451745;6925888
3347;0406043;Sukevanjärvi;W;Vedenkorkeus;04.584;Lopetettu;11.4.2005;13.10.2015;Pohjois-Savo;12419;12389;;;;520719;7082529
3349;0406031;Harvanjärvi;W;Vedenkorkeus;04.582;Lopetettu;1.2.2006;26.10.2012;Pohjois-Savo;10327;10297;;;;527369;7057249
3379;0407010;Rahasjoki;W;Vedenkorkeus;04.633;Lopetettu;14.4.2005;30.11.2007;Pohjois-Savo;9784;9756;;;;547199;7020683
3380;0407011;Ruokosjärvi;W;Vedenkorkeus;04.633;Lopetettu;13.4.2005;7.11.2011;Pohjois-Savo;9759;9731;;;;546989;7021643
3382;1401801;Kallinjärvi;W;Vedenkorkeus;14.613;Lopetettu;17.5.2005;18.2.2014;Keski-Suomi;10863;10832;;;;413189;6949416
3395;3503111;Kalvola,Uurtaanjärvi;W;Vedenkorkeus;35.285;Lopetettu;24.5.2007;11.2.2020;Kanta-Häme;28;0;;;;328943;6767797
3397;3502531;Totunoja;W;Vedenkorkeus;35.263;Lopetettu;28.8.2003;17.9.2008;Kanta-Häme;28;0;;;;340855;6777545
3398;0405419;Ylä-Varpanen;W;Vedenkorkeus;04.589;Lopetettu;22.3.2007;27.6.2010;Pohjois-Savo;11831;11802;;;;532385;7044279
3399;0406044;Pienvesi;W;Vedenkorkeus;04.584;Lopetettu;13.6.2006;5.12.2009;Pohjois-Savo;12405;12375;;;;520710;7081349
3400;0405403;Tismiö;W;Vedenkorkeus;04.521;Lopetettu;5.4.2006;11.1.2009;Pohjois-Savo;8923;8893;;;;507673;7052478
3401;0405404;Keskimmäinen;W;Vedenkorkeus;04.521;Lopetettu;5.4.2006;11.1.2009;Pohjois-Savo;8736;8706;;;;505746;7051574
3402;0405405;Ylemmäinen;W;Vedenkorkeus;04.521;Lopetettu;5.4.2006;11.1.2009;Pohjois-Savo;8746;8716;;;;505316;7050114
3410;3601510;Harjakoski ala;W;Vedenkorkeus;36.021;Lopetettu;;;Satakunta;5126;5090;;;;245518;6846660
3413;1401411;Kiminkijärvi;W;Vedenkorkeus;14.642;Lopetettu;7.9.2006;25.10.2014;Keski-Suomi;14942;14908;;;;383916;6986101
3420;1404750;Puuppola;W;Vedenkorkeus;14.295;Lopetettu;19.5.2008;31.3.2023;Keski-Suomi;14942;14908;;;;432327;6913131
3422;2101331;Sarsalanoja;W;Vedenkorkeus;21.084;Lopetettu;19.6.2006;19.11.2015;Uusimaa;3778;3752;;;;391325;6703590
3423;2101341;Mäyränoja;W;Vedenkorkeus;21.085;Lopetettu;19.6.2006;19.11.2015;Uusimaa;3766;3740;;;;392759;6704111
3432;3505700;Mänttä,ala;W;Vedenkorkeus;35.62;Lopetettu;1.2.2000;30.11.2013;Pirkanmaa;3766;3740;;;;376140;6879332
3433;1405830;Ylä-Vehkajärvi;W;Vedenkorkeus;14.221;Lopetettu;25.2.2009;13.5.2013;Päijät-Häme;27;0;;;;429756;6821876
3434;3501890;Sairakkalanjärvi;W;Vedenkorkeus;35.837;Lopetettu;16.3.2009;27.9.2012;Päijät-Häme;26;0;;;;409095;6764972
3438;3501400;Hml, Hauho, Jokijärvi;W;Vedenkorkeus;35.771;Lopetettu;13.5.2009;11.2.2020;Kanta-Häme;28;0;;;;359139;6787716
3441;5903400;Oulujärvi;W;Vedenkorkeus;59.311;Lopetettu;25.10.1920;31.12.1950;Pohjois-Pohjanmaa;12155;;12083;;;491624;7158651
3467;3507300;Nokia, Vihnusjärvi;W;Vedenkorkeus;35.213;Lopetettu;27.11.2009;13.2.2017;Pirkanmaa;12155;;12083;;;315742;6821536
3474;5400170;Kalliokoski, ylä;W;Vedenkorkeus;54.043;Lopetettu;;;Pohjois-Pohjanmaa;12155;;12083;;;446975;7075631
3475;5400180;Kalliokoski, alavesi;W;Vedenkorkeus;54.043;Lopetettu;;;Pohjois-Pohjanmaa;12155;;12083;;;446974;7075631
3476;5700800;Pöyry,ylävesi;W;Vedenkorkeus;57.012;Lopetettu;;;Pohjois-Pohjanmaa;12155;;12083;;;401296;7182367
3477;5700900;Pöyry, alavesi;W;Vedenkorkeus;57.012;Lopetettu;;;Pohjois-Pohjanmaa;12155;;12083;;;401292;7182369
3481;0407140;Lahnajärvi;W;Vedenkorkeus;04.593;Lopetettu;14.6.2010;14.7.2012;Pohjois-Savo;13807;13778;;;;535867;7018433
3484;1200400;Valkjärvi;W;Vedenkorkeus;12.004;Lopetettu;23.11.2010;11.4.2018;Kymenlaakso;4422;4400;;;;507234;6726293
3491;0407929;Mikkajärvi;W;Vedenkorkeus;04.652;Lopetettu;5.9.2010;30.12.2013;Pohjois-Savo;10259;10230;;;;527048;7005529
3494;3502150;Sääjärvi;W;Vedenkorkeus;35.84;Lopetettu;28.9.2006;19.12.2019;Kanta-Häme;28;0;;;;374148;6762702
3495;3502155;Kempinpato;W;Vedenkorkeus;35.84;Lopetettu;28.9.2006;13.8.2025;Kanta-Häme;28;0;;;;370961;6761934
3496;3502160;Kesijärvi;W;Vedenkorkeus;35.84;Lopetettu;28.9.2006;13.8.2025;Kanta-Häme;27;0;;;;377852;6762671
3497;3502170;Isojärvi;W;Vedenkorkeus;35.84;Lopetettu;28.9.2006;12.8.2025;Kanta-Häme;27;0;;;;381071;6762001
3498;2300122;Saukonpää;W;Vedenkorkeus;23.063;Lopetettu;27.9.2011;28.11.2021;Uusimaa;11565;11539;;;;336537;6719006
3513;0401280;Petäisjärvi;W;Vedenkorkeus;04.476;Lopetettu;28.6.2011;6.3.2013;Pohjois-Karjala;11565;11539;;;;618763;7067609
3515;0404975;Sysmäjärvi;W;Vedenkorkeus;04.353;Lopetettu;31.7.2012;1.6.2018;Pohjois-Karjala;8540;8516;;;;603846;6953124
3520;3501250;Rautjärvi;W;Vedenkorkeus;35.786;Lopetettu;10.10.2012;18.2.2020;Päijät-Häme;27;0;;;;398267;6798142
3525;0407770;Ylä-Salmijärvi;W;Vedenkorkeus;04.619;Lopetettu;11.11.2013;26.12.2015;Pohjois-Savo;27;0;;;;565729;6983231
3545;2100250;Lallujärvi;W;Vedenkorkeus;21.023;Lopetettu;3.10.2013;4.4.2018;Kanta-Häme;26;0;;;;385887;6730973
3547;0402712;Koitere Piilovaara;W;Vedenkorkeus;04.941;Lopetettu;28.11.2013;1.10.2018;Pohjois-Karjala;23;0;-12;;;695724;6985128
3559;6800500;Karigasniemi;W;Vedenkorkeus;68.031;Lopetettu;17.9.1958;11.12.1973;Lappi;12375;;;12358;12372;454589;7699216
3572;3507510;Nerkoo, Kihniö;W;Vedenkorkeus;35.538;Lopetettu;19.11.2014;7.5.2017;Pirkanmaa;14185;14150;;;;300612;6895730
3575;6000400;Haukipudas;W;Vedenkorkeus;60.011;Lopetettu;1.1.1912;31.12.1975;Pohjois-Pohjanmaa;967;927;890;;;425442;7230973
3582;4200610;Kyrönjoki, Hanhikoski, vanha asema;W;Vedenkorkeus;42.023;Lopetettu;1.1.1912;31.3.1926;Etelä-Pohjanmaa;3426;;3348;;;282832;6988362
3595;0407992;Vaahtovanlampi;W;Vedenkorkeus;04.278;Lopetettu;23.3.2015;29.10.2016;Pohjois-Savo;8348;8324;;;;564285;6927310
3597;3900400;Pirttikylä;W;Vedenkorkeus;39.002;Lopetettu;21.10.2015;15.6.2017;Pohjanmaa;42;0;;;;224168;6963935
3686;3515000;Kauvatsanjoki, Mutilahti;W;Vedenkorkeus;35.151;Lopetettu;27.10.2011;23.12.2021;Satakunta;43;;;0;;262966;6799228
3690;2500000;Uskelanjoki Moisionkoski ap;W;Vedenkorkeus;25.001;Lopetettu;7.4.2015;30.5.2023;Varsinais-Suomi;28;0;;;;286806;6701145
3514;0401270;Suuri Palojärvi;W;Vedenkorkeus;04.476;Määräaikainen;11.9.2012;26.11.2014;Pohjois-Karjala;28;0;;;;614021;7066339
3549;0405850;Pyöree;W;Vedenkorkeus;04.536;Määräaikainen;23.12.2013;18.1.2026;Pohjois-Savo;28;0;;;;512590;7068564
4013;1403405;Tuomiojärvi;W;Vedenkorkeus;14.785;Määräaikainen;;;Etelä-Savo;10141;10113;;;;513125;6925877
3963;1407980;Etelä-Tervajärvi,Mäntyharju;W;Vedenkorkeus;14.918;Määräaikainen;;;Etelä-Savo;10141;10113;;;;488414;6820251
2956;1600700;Kirkkojärvi, luusua;W;Vedenkorkeus;16.005;Määräaikainen;21.4.1986;15.6.2022;Uusimaa;3424;3399;;;;436939;6725809
3667;2101450;Keravanjoki, Kellokosken patohanke;W;Vedenkorkeus;21.093;Määräaikainen;8.12.2016;9.10.2025;Uusimaa;25;0;;;;396016;6712085
2999;2201200;Hepari;W;Vedenkorkeus;22.008;Määräaikainen;4.9.1966;22.2.2024;Uusimaa;3725;3700;;;;356125;6681922
2982;2300110;Vanjoki, Kutin silta;W;Vedenkorkeus;23.042;Määräaikainen;9.2.1999;18.1.2026;Uusimaa;3205;3180;;;;346969;6704671
3533;2300131;Vanjärvi, kunnostushanke;W;Vedenkorkeus;23.042;Määräaikainen;15.8.2013;17.2.2020;Uusimaa;3205;3180;;;;347402;6704509
3162;2300125;Tarkeelanjärvi;W;Vedenkorkeus;23.063;Määräaikainen;1.4.2004;28.12.2014;Uusimaa;26;0;;;;336852;6714235
3827;2403500;Enäjärvi, Uitsalmi;W;Vedenkorkeus;24.033;Määräaikainen;13.7.1977;30.11.2025;Varsinais-Suomi;26;0;;;;318132;6691523
3828;2403600;Enäjärvi, luusua;W;Vedenkorkeus;24.033;Määräaikainen;7.8.2018;6.10.2020;Uusimaa;26;0;;;;316091;6688129
3761;3504200;Peränne;W;Vedenkorkeus;35.424;Määräaikainen;10.1.2019;11.1.2026;Etelä-Pohjanmaa;35;0;;;;345370;6931164
3762;3504250;Vähä-Peränne;W;Vedenkorkeus;35.424;Määräaikainen;10.1.2019;19.1.2026;Etelä-Pohjanmaa;35;0;;;;343561;6928274
3935;5901200;Osmankajärvi;W;Vedenkorkeus;59.353;Määräaikainen;13.6.2022;18.1.2026;Kainuu;16698;;;;;528994;7156358
3846;6702090;Tengeliöjoki Pohjapato yläp;W;Vedenkorkeus;67.911;Määräaikainen;;;Lappi;16698;;;;;352902;7369212
3847;6702070;Tengeliöjoki silta yläp;W;Vedenkorkeus;67.911;Määräaikainen;;;Lappi;16698;;;;;355494;7366202
2769;0100200;Öllölänjärvi;W;Vedenkorkeus;01.022;Satunnainen;16.3.1993;9.7.2004;Pohjois-Karjala;13146;13126;13120;;;695143;6923403
2771;0100310;Haarajärvi;W;Vedenkorkeus;01.032;Satunnainen;11.1.1993;22.11.2006;Pohjois-Karjala;11083;11062;;;;679125;6937296
2772;0100320;Palojärvi;W;Vedenkorkeus;01.033;Satunnainen;27.8.1965;6.9.2004;Pohjois-Karjala;11659;11638;11630;;;672317;6936805
2773;0100330;Keskijärvi;W;Vedenkorkeus;01.033;Satunnainen;7.10.1977;21.10.2015;Pohjois-Karjala;11742;11720;11711;;;669744;6939410
2774;0100400;Kuusjärvi Eno;W;Vedenkorkeus;01.035;Satunnainen;14.11.1977;11.10.2006;Pohjois-Karjala;11801;11779;11769;;;675279;6943992
2775;0100500;Koveron Lastujärvi;W;Vedenkorkeus;01.036;Satunnainen;15.4.1955;27.8.2004;Pohjois-Karjala;11222;11201;;;;681822;6939265
2776;0100510;Lastujärvi;W;Vedenkorkeus;01.036;Satunnainen;27.4.1993;13.10.2006;Pohjois-Karjala;11345;11324;;;;683792;6936288
2777;0100600;Uramo;W;Vedenkorkeus;01.044;Satunnainen;6.5.1977;28.6.2004;Pohjois-Karjala;12364;12342;12330;;;670425;6948195
2778;0100700;Sonkajanrannanjärvi;W;Vedenkorkeus;01.046;Satunnainen;21.10.1977;31.5.2005;Pohjois-Karjala;15371;15349;15340;;;686261;6948479
2779;0100710;Suuri Hietajärvi;W;Vedenkorkeus;01.065;Satunnainen;15.10.1990;3.10.2010;Pohjois-Karjala;11042;11021;;;;666280;6931876
2781;0100210;Korpijärvi Hoilola;W;Vedenkorkeus;01.081;Satunnainen;12.5.1977;13.10.2006;Pohjois-Karjala;13027;13007;13001;;;698436;6917711
2782;0100900;Kaustajärvi;W;Vedenkorkeus;01.091;Satunnainen;20.9.1977;8.9.2004;Pohjois-Karjala;10570;10550;10544;;;694365;6908175
2783;0100910;Patson Pitkä;W;Vedenkorkeus;01.091;Satunnainen;25.12.1990;27.10.2006;Pohjois-Karjala;11220;11200;;;;695667;6910457
2785;0200800;Kiteenjärvi;W;Vedenkorkeus;02.022;Satunnainen;1.1.1954;18.7.2012;Pohjois-Karjala;7933;7914;;;;664118;6890089
2786;0200810;Säynejärvi;W;Vedenkorkeus;02.026;Satunnainen;13.4.1960;25.10.2006;Pohjois-Karjala;8342;8323;8317;;;665576;6879179
2787;0200820;Iso Heinäjärvi;W;Vedenkorkeus;02.027;Satunnainen;13.5.1977;22.7.2004;Pohjois-Karjala;10258;10239;10233;;;672572;6889305
3019;0300110;Siikalahti, patotie;W;Vedenkorkeus;03.031;Satunnainen;8.9.1987;30.11.2025;Etelä-Karjala;25;;;0;;636422;6828485
2921;0410413;Korpijärvi;W;Vedenkorkeus;04.143;Satunnainen;16.4.1970;13.10.2025;Etelä-Savo;8274;8250;;;;508187;6792900
3020;0410430;Säänjärvi;W;Vedenkorkeus;04.146;Satunnainen;21.4.1964;27.12.2015;Etelä-Karjala;24;0;;;;529843;6780761
2920;0410422;Syysjärvi;W;Vedenkorkeus;04.162;Satunnainen;20.3.1970;29.9.2017;Etelä-Savo;8649;8625;;;;529398;6843055
2929;0410421;Lylyjärvi;W;Vedenkorkeus;04.164;Satunnainen;4.7.1986;30.12.2011;Etelä-Savo;11199;11174;;;;520377;6855988
2926;0410401;Sääksjärvi;W;Vedenkorkeus;04.174;Satunnainen;3.5.1987;30.9.2025;Etelä-Savo;9337;9312;;;;549784;6880240
3023;0410480;Pitkäjärvi;W;Vedenkorkeus;04.199;Satunnainen;10.9.1981;13.12.2025;Etelä-Karjala;7447;7428;;;;623132;6802121
2924;0410011;Pieni- Raudanvesi;W;Vedenkorkeus;04.211;Satunnainen;11.6.1986;4.12.2024;Etelä-Savo;7576;7552;;;;568299;6882299
2922;0409712;Valvatus;W;Vedenkorkeus;04.213;Satunnainen;3.10.1983;22.11.2011;Pohjois-Savo;7771;7745;;;;543610;6898829
2931;0409711;Saarikkolampi;W;Vedenkorkeus;04.213;Satunnainen;22.4.1994;3.9.2012;Pohjois-Savo;9707;9681;;;;534715;6903116
2927;0405305;Pahkajärvi;W;Vedenkorkeus;04.229;Satunnainen;5.4.1983;29.12.2025;Etelä-Savo;22;0;;;;598429;6884549
2923;0405211;Vuokalanjärvi;W;Vedenkorkeus;04.234;Satunnainen;14.1.1976;29.9.2010;Etelä-Savo;9014;8993;;;;613113;6900193
3262;0410424;Haapajärvi;W;Vedenkorkeus;04.253;Satunnainen;11.8.2003;16.11.2011;Etelä-Savo;10494;10467;;;;518418;6883343
2932;0405301;Ylä-Enonvesi;W;Vedenkorkeus;04.291;Satunnainen;2.1.1996;18.1.2026;Etelä-Savo;32;10;0;;;600649;6885418
2788;0404930;Korpijärvi Liperi;W;Vedenkorkeus;04.315;Satunnainen;15.9.1977;3.6.2005;Pohjois-Karjala;10384;10360;10343;;;608191;6937738
2789;0404940;Kuorinka;W;Vedenkorkeus;04.317;Satunnainen;29.05.1890;11.7.2014;Pohjois-Karjala;8714;8691;8680;;;622801;6941783
2791;0405112;Haapajärvi Pyhäselkä;W;Vedenkorkeus;04.326;Satunnainen;1.4.1953;16.6.2004;Pohjois-Karjala;8018;7996;;;;649454;6934081
2793;0403120;Hepolampi;W;Vedenkorkeus;04.342;Satunnainen;29.4.1992;13.12.2006;Pohjois-Karjala;12048;12025;;;;661359;6966011
2794;0403220;Ylimmäinen;W;Vedenkorkeus;04.348;Satunnainen;11.5.1977;27.8.2004;Pohjois-Karjala;12817;12794;12781;;;670687;6956294
2795;0404970;Sysmäjärvi, pato;W;Vedenkorkeus;04.353;Satunnainen;3.5.1932;31.7.2012;Pohjois-Karjala;8542;8518;8499;;;607125;6950806
2796;0404980;Kuusjärvi Outokumpu;W;Vedenkorkeus;04.353;Satunnainen;17.4.1946;15.11.2006;Pohjois-Karjala;10185;10160;10140;;;599654;6952276
2800;0404971;Polvijärvi;W;Vedenkorkeus;04.356;Satunnainen;16.9.1977;9.9.2008;Pohjois-Karjala;9094;9070;9050;;;619277;6970250
2801;0404972;Kuusijärvi, Liperi;W;Vedenkorkeus;04.359;Satunnainen;29.5.1992;10.6.2004;Pohjois-Karjala;9379;9356;;;;627843;6949378
2802;0404973;Leinonen;W;Vedenkorkeus;04.359;Satunnainen;19.9.1977;20.10.2006;Pohjois-Karjala;9520;9497;9481;;;630846;6947147
2803;0405113;Hammasjärvi;W;Vedenkorkeus;04.361;Satunnainen;26.9.1977;6.9.2004;Pohjois-Karjala;10017;9995;9986;;;654722;6927294
2804;0405114;Suuri-Onkamo;W;Vedenkorkeus;04.372;Satunnainen;25.4.1955;4.8.2021;Pohjois-Karjala;7632;7611;7603;;;652167;6917655
3364;0405117;Rauanjärvi;W;Vedenkorkeus;04.374;Satunnainen;18.12.2006;18.12.2006;Pohjois-Karjala;10204;10183;;;;663347;6924099
2806;0405116;Piimäjärvi;W;Vedenkorkeus;04.383;Satunnainen;27.9.1977;8.10.2008;Pohjois-Karjala;7875;7855;7848;;;656955;6899636
2807;0405010;Karjalanjoki;W;Vedenkorkeus;04.398;Satunnainen;14.5.1992;4.5.1993;Pohjois-Karjala;7995;7975;7968;;;642446;6884421
2809;0401420;Herajärvi;W;Vedenkorkeus;04.412;Satunnainen;27.5.1950;10.5.2005;Pohjois-Karjala;9926;9902;9884;;;647092;6989361
2810;0401430;Savijärvi;W;Vedenkorkeus;04.413;Satunnainen;15.1.1977;20.11.2006;Pohjois-Karjala;12676;12652;12633;;;635110;6999637
2811;0400770;Muntsurinjärvi;W;Vedenkorkeus;04.431;Satunnainen;10.12.1986;30.12.2008;Pohjois-Karjala;11617;11591;11571;;;648850;7047898
2812;0401440;Juuanjärvi;W;Vedenkorkeus;04.452;Satunnainen;28.10.1977;9.6.2005;Pohjois-Karjala;16936;16911;16889;;;605676;7008900
2815;0401312;Koppelojärvi;W;Vedenkorkeus;04.465;Satunnainen;24.5.1977;14.7.2004;Pohjois-Karjala;12975;12948;12922;;;579635;7065088
2816;0401120;Roukkajanjärvi;W;Vedenkorkeus;04.471;Satunnainen;16.4.1997;26.7.2004;Pohjois-Karjala;9433;9406;;;;603238;7058781
2819;0401210;Kuohattijärvi;W;Vedenkorkeus;04.478;Satunnainen;1.9.1977;12.12.2006;Pohjois-Karjala;16162;16135;16113;;;624676;7055128
3470;0405900;Koljonvirta;W;Vedenkorkeus;huhti.53;Satunnainen;;;Pohjois-Savo;16162;16135;16113;;;508164;7051832
3431;0406020;Mustanjoki;W;Vedenkorkeus;04.588;Satunnainen;16.1.2009;12.3.2018;Pohjois-Savo;10728;10698;;;;529064;7059991
3405;0407001;Somsankoski;W;Vedenkorkeus;04.631;Satunnainen;;;Pohjois-Savo;10728;10698;;;;544525;7032024
3331;0407500;Sammakkojärvi;W;Vedenkorkeus;04.664;Satunnainen;;;Pohjois-Savo;18602;18575;;;;565760;7055629
2821;0407380;Ala-Ruokonen;W;Vedenkorkeus;04.685;Satunnainen;23.5.1977;21.11.2006;Pohjois-Karjala;20895;20870;20847;;;597748;7022196
2823;0408312;Halijärvi;W;Vedenkorkeus;04.748;Satunnainen;25.10.1977;18.5.2005;Pohjois-Karjala;15678;15654;15632;;;599165;6992130
2824;0408330;Vaikkojärvi;W;Vedenkorkeus;04.752;Satunnainen;1.3.1974;21.11.2006;Pohjois-Karjala;18705;18680;18657;;;594221;7014784
2825;0408340;Saarijärvi;W;Vedenkorkeus;04.763;Satunnainen;25.10.1977;7.9.2004;Pohjois-Karjala;21099;21075;21053;;;603456;7000507
2827;0404840;Iso Polvijärvi;W;Vedenkorkeus;huhti.81;Satunnainen;17.10.1977;23.10.2006;Pohjois-Karjala;10006;9983;9966;;;632477;6953061
2828;0404870;Nisäjärvi;W;Vedenkorkeus;04.847;Satunnainen;22.2.1989;23.7.2004;Pohjois-Karjala;9645;9621;;;;618985;6982831
2829;0404880;Kuhnustanjärvi;W;Vedenkorkeus;04.851;Satunnainen;20.8.1947;11.5.2005;Pohjois-Karjala;9769;9745;;;;625537;6998707
2830;0402620;Ala-Kivilampi;W;Vedenkorkeus;04.914;Satunnainen;28.3.1993;8.9.2004;Pohjois-Karjala;13432;13409;;;;681984;6959588
1760;0402310;Ilomantsinjärvi;W;Vedenkorkeus;04.921;Satunnainen;1.1.1961;8.9.2004;Pohjois-Karjala;14343;14321;14313;;;700422;6958313
1761;0402320;Mekrijärvi;W;Vedenkorkeus;04.921;Satunnainen;1.1.1963;19.9.2011;Pohjois-Karjala;14436;14414;14403;;;702771;6966066
1759;0402300;Nuorajärvi, Oinassalmi;W;Vedenkorkeus;04.922;Satunnainen;1.1.1961;19.10.2015;Pohjois-Karjala;14418;14400;14393;;;715323;6950420
2831;0402110;Sysmä;W;Vedenkorkeus;04.925;Satunnainen;30.5.1977;18.10.2006;Pohjois-Karjala;15063;15043;15032;;;716856;6960317
2832;0402111;Syväjärvi;W;Vedenkorkeus;04.932;Satunnainen;27.5.1977;28.7.2004;Pohjois-Karjala;18423;18401;18389;;;718215;6996811
2833;0402112;Ilajanjärvi;W;Vedenkorkeus;04.933;Satunnainen;13.7.1961;17.10.2006;Pohjois-Karjala;15221;15200;15190;;;722707;6973827
2834;0402730;Suomunjärvi;W;Vedenkorkeus;04.962;Satunnainen;24.2.1993;29.7.2004;Pohjois-Karjala;15228;15205;;;;687797;7004516
2837;0402771;Harkkojärvi II;W;Vedenkorkeus;04.982;Satunnainen;26.5.1977;21.7.2004;Pohjois-Karjala;15018;14996;14984;;;704366;6987860
2838;0402772;Hattujärvi;W;Vedenkorkeus;04.983;Satunnainen;27.5.1977;28.7.2004;Pohjois-Karjala;16873;16851;16839;;;711404;6991147
2839;0402773;Harkkojärvi I;W;Vedenkorkeus;04.984;Satunnainen;26.5.1977;26.8.2004;Pohjois-Karjala;15045;15023;15011;;;704472;6990378
2840;0402330;Oskajärvi;W;Vedenkorkeus;04.992;Satunnainen;24.5.1994;20.7.2004;Pohjois-Karjala;15233;15212;;;;705979;6942264
3024;0900300;Väkevänjärvi;W;Vedenkorkeus;09.001;Satunnainen;6.4.1962;28.11.2025;Etelä-Karjala;2049;2028;;;;554013;6727606
2038;1406920;Sylvöjärvi;W;Vedenkorkeus;14.161;Satunnainen;1.1.1941;5.11.2017;Päijät-Häme;24;0;-13;;;448079;6761500
3138;1406921;Kymijärvi;W;Vedenkorkeus;14.164;Satunnainen;15.10.1960;1.11.2015;Päijät-Häme;24;0;;;;436016;6758427
3555;1406840;Tuusjärvi;W;Vedenkorkeus;14.173;Satunnainen;27.5.2014;27.5.2014;Päijät-Häme;25;0;;;;453193;6797479
3142;1406830;Viilajärvi;W;Vedenkorkeus;14.179;Satunnainen;21.4.1977;15.9.2024;Päijät-Häme;8372;8347;;;;458453;6792181
3143;1406820;Imjärvi;W;Vedenkorkeus;14.179;Satunnainen;21.4.1977;8.12.2013;Päijät-Häme;8380;8355;;;;458809;6797861
3042;1408810;Kaitajärvi;W;Vedenkorkeus;14.196;Satunnainen;31.8.1979;9.11.2025;Etelä-Karjala;23;0;;;;538298;6775130
3280;1405730;Sysmä, Artjärvi;W;Vedenkorkeus;14.221;Satunnainen;27.10.2004;13.8.2008;Päijät-Häme;27;0;;;;428339;6822038
3512;1405990;Auhjärvi;W;Vedenkorkeus;14.229;Satunnainen;9.4.1970;13.5.2013;Päijät-Häme;27;0;;;;429107;6809927
3156;1404740;Luonetjärvi;W;Vedenkorkeus;14.295;Satunnainen;1.1.2002;28.11.2023;Keski-Suomi;42;11;;0;;430127;6918949
2896;1401220;Horonjärvi;W;Vedenkorkeus;14.715;Satunnainen;19.3.1973;30.4.2001;Pohjois-Savo;42;11;;0;;464763;6967809
3153;1403621;Sääksjärvi;W;Vedenkorkeus;14.717;Satunnainen;;;Pohjois-Savo;9912;9882;;;;484265;6950571
2948;1403501;Pieksäjärvi;W;Vedenkorkeus;14.792;Satunnainen;27.12.1977;30.12.2013;Etelä-Savo;38;;;0;;509865;6916110
3141;1405720;Vanjärvi;W;Vedenkorkeus;14.813;Satunnainen;2.1.1970;10.10.2015;Päijät-Häme;27;0;;;;439554;6828076
2933;1408043;Peruvesi;W;Vedenkorkeus;14.916;Satunnainen;15.4.1976;31.12.2011;Etelä-Savo;10385;10360;;;;478738;6812372
2938;1408041;Pienivesi;W;Vedenkorkeus;14.917;Satunnainen;7.4.1970;29.12.2025;Etelä-Savo;10677;10650;;;;467493;6823373
3048;1407510;Mallosjärvi;W;Vedenkorkeus;14.927;Satunnainen;7.10.2002;30.4.2009;Etelä-Savo;28;0;;;;485535;6874487
2936;1407611;Korpijärvi;W;Vedenkorkeus;14.929;Satunnainen;3.10.1994;27.8.2022;Etelä-Savo;10334;;;10300;;503606;6842684
